OrthologID,Log2 Fold Change,Post-p (Low P/ Replete > 2),Post-p (Replete /Low P > 2)
OG_85447,0.109245848,0,0
OG_85448,0.128499148,0,0
OG_85449,0.038107776,0,0
OG_8545,0.056151606,0,0
OG_85450,-0.360312803,0,0.000959602
OG_85451,0.165411149,0,0
OG_85452,-0.383419257,0,6.32E-06
OG_85453,-0.071626022,0,0
OG_85454,0.3910084,5.14E-06,0
OG_85455,0.085096619,0,0
OG_85456,0.173133096,0,0
OG_85457,0.115168201,0,0
OG_85458,0.174766548,0,0
OG_85459,0.082055578,0,0
OG_8546,0.036523681,0,0
OG_85460,-0.077050805,0,0
OG_85461,-0.076677722,0,0
OG_85462,-0.114643956,0,0
OG_85463,-0.050394029,0,0
OG_85464,0.189041087,3.10E-05,6.46E-13
OG_85465,-0.209822913,1.50E-12,0.000107178
OG_85466,-0.065430707,0,0
OG_85467,-0.010399656,0,0
OG_85468,-0.112034408,0,0
OG_85469,0.256548183,1.36E-06,0
OG_8547,-0.083344551,0,0
OG_85470,0.020650053,0,0
OG_85471,0.010618327,0,0
OG_85472,0.411386439,0.003945384,0
OG_85473,-0.168926832,0,3.75E-05
OG_85474,-0.050768521,0,0
OG_85475,0.013863793,0,0
OG_85476,0.231633137,5.93E-05,0
OG_85477,-0.525883758,0,0.003446703
OG_85478,0.509792238,0.010136646,0
OG_85479,0.062473165,0,0
OG_85480,-0.013472466,0,0
OG_85481,-0.290716612,0,7.88E-08
OG_85482,-0.616361382,0,0.21445683
OG_85483,0.03347506,0,0
OG_85484,0.317675362,0.000335989,0
OG_85485,-0.203566609,7.15E-12,0.000122888
OG_85486,-0.052371833,0,0
OG_85487,-0.17879498,7.95E-13,1.81E-05
OG_85488,0.017899435,0,0
OG_85489,0.048853412,0,0
OG_8549,0.360095445,0,0
OG_85490,0.273917336,0.000193,0
OG_85491,0.283534534,0.000233111,0
OG_85492,-0.399379275,0,0.004034608
OG_85493,-0.195277282,5.13E-11,0.000147546
OG_85494,-0.099072143,0,0
OG_85495,0.098799569,0,0
OG_85496,-0.006131819,0,0
OG_85497,0.046980497,0,0
OG_85498,0.115185559,0,0
OG_85499,-0.170297313,0,0
OG_855,0.083378676,0,0
OG_85500,-0.250424596,7.18E-15,0.000166594
OG_85501,-0.139689292,0,7.46E-08
OG_85502,0.290832474,0,0
OG_85503,-0.187475489,1.08E-11,6.47E-05
OG_85504,0.20907875,0,0
OG_85505,-0.074978595,0,0
OG_85506,-0.016009208,0,0
OG_85507,-0.601813151,0,0.148080138
OG_85508,-0.069694737,0,0
OG_85509,0.034407996,0,0
OG_8551,-0.329625955,0,1.31E-06
OG_85510,-0.000463975,0,0
OG_85511,-0.676257886,0,0.383712141
OG_85512,-0.016716181,0,0
OG_85513,0.094522754,0,0
OG_85514,0.084804636,0,0
OG_85515,-0.032162446,0,0
OG_85516,0.255263417,0,0
OG_85517,-0.083989775,0,0
OG_85518,0.131295058,1.31E-06,0
OG_85519,-0.037888211,0,0
OG_8552,0.184240927,0,0
OG_85520,-0.137665356,0,1.24E-05
OG_85521,-0.143786108,0,0
OG_85522,0.036411361,0,0
OG_85523,0.018347367,0,0
OG_85524,-0.010403276,0,0
OG_85525,-0.10375165,0,0
OG_85526,-0.267353019,0,1.55E-05
OG_85527,-0.227433654,4.77E-15,3.73E-05
OG_85528,0.066690475,0,0
OG_85529,0.027515957,0,0
OG_8553,0.023115089,0,0
OG_85530,0.275713034,0,0
OG_85531,-0.059267861,0,0
OG_85532,0.018605792,0,0
OG_85533,0.11231612,0,0
OG_85534,-0.031221124,0,0
OG_85535,-0.055854374,0,0
OG_85536,-0.251938316,0,6.76E-07
OG_85537,-0.014772652,0,0
OG_85538,-0.04179477,0,0
OG_85539,0.314864729,0.000403244,0
OG_85540,-0.126604023,0,0
OG_85541,0.210665947,0.000117764,3.98E-12
OG_85542,-0.24715091,0,4.58E-05
OG_85543,0.129493816,3.87E-06,0
OG_85544,0.004179852,0,0
OG_85545,-0.118670285,0,0
OG_85546,-0.194000278,9.00E-14,1.91E-05
OG_85547,0.498051974,0.027852818,0
OG_85548,-0.108685773,0,0
OG_85549,0.157534831,0,0
OG_8555,-0.033624756,0,0
OG_85550,-0.005471954,0,0
OG_85551,-0.003261376,0,0
OG_85552,0.103139362,0,0
OG_85553,-0.010859471,0,0
OG_85554,0.202474548,0,0
OG_85555,0.089603294,0,0
OG_85556,0.214722883,4.05E-06,0
OG_85557,-0.533076938,0,0.044931146
OG_85558,-0.059678777,0,0
OG_85559,0.324907252,2.58E-05,0
OG_8556,-0.440795668,0,0.000189858
OG_85560,-0.135882085,0,9.86E-07
OG_85561,0.057715396,0,0
OG_85562,-0.075657219,0,0
OG_85563,-0.022991124,0,0
OG_85564,0.110040351,0,0
OG_85565,-0.078359422,0,0
OG_85566,-0.026349491,0,0
OG_85567,-0.140304818,0,0
OG_85568,0.040244474,0,0
OG_85569,0.043924976,0,0
OG_85570,0.073824554,0,0
OG_85571,0.234038269,0,0
OG_85572,-0.259529494,0,0
OG_85573,-0.521569077,0,0.00039808
OG_85574,0.237552047,9.81E-07,0
OG_85575,0.081965592,0,0
OG_85577,0.080200213,0,0
OG_85578,0.650358135,0.172765067,0
OG_85579,0.239763664,0,0
OG_85580,-0.257928604,2.44E-13,0.000521042
OG_85581,-0.040279303,0,0
OG_85582,0.197217136,0,0
OG_85583,-0.428296576,0,5.77E-05
OG_85584,0.187627545,0,0
OG_85585,0.02992237,0,0
OG_85586,0.191585638,0,0
OG_85587,-0.103430892,0,0
OG_85588,-0.004539344,0,0
OG_85589,0.264523043,0,0
OG_85590,-0.000463975,0,0
OG_85591,-0.220231436,6.31E-14,5.16E-05
OG_85592,-0.010859471,0,0
OG_85593,0.111266143,0,0
OG_85594,0.00711532,0,0
OG_85595,-0.073154261,0,0
OG_85596,0.14325902,2.18E-05,0
OG_85597,0.052417228,0,0
OG_85598,0.00904074,0,0
OG_85599,0.071997326,0,0
OG_856,0.019502357,0,0
OG_8560,-0.086727316,0,0
OG_85600,-0.223639447,0,0
OG_85601,-0.560909623,0,0.022725637
OG_85602,-0.133091923,0,0
OG_85604,0.098242559,0,0
OG_85605,-0.178567939,0,0
OG_85606,0.091815005,0,0
OG_85607,0.277345497,0.000513541,4.95E-15
OG_85608,0.149005667,1.02E-05,0
OG_85609,-0.019362931,0,0
OG_8561,0.487250461,0,0
OG_85610,-0.3093039,0,0
OG_85611,0.147929197,0,0
OG_85612,0.241922576,7.27E-05,0
OG_85613,0.112974267,0,0
OG_85614,-0.051566986,0,0
OG_85615,0.090044559,0,0
OG_85616,0.167597972,0,0
OG_85617,0.224970515,0,0
OG_85618,0.125590976,5.03E-06,0
OG_85619,-0.15417478,0,0
OG_85620,0.234957316,0,0
OG_85621,0.29745625,3.94E-05,0
OG_85622,0.516635021,0.021676828,0
OG_85623,0.308716256,5.26E-06,0
OG_85624,0.123195917,0,0
OG_85625,-0.100609066,0,0
OG_85626,-0.125269165,0,9.90E-07
OG_85627,-0.018335237,0,0
OG_85628,0.217111044,3.14E-06,0
OG_85629,-0.259576867,0,2.91E-06
OG_8563,0.068973378,0,0
OG_85630,-0.468296281,0,0.0001898
OG_85631,0.077378198,0,0
OG_85632,-0.118711096,0,0
OG_85633,-0.040434316,0,0
OG_85634,0.107464653,0,0
OG_85635,-0.046974097,0,0
OG_85636,-0.408793314,0,8.66E-05
OG_85637,-0.044213094,0,0
OG_85638,-0.12281331,0,0
OG_85639,-0.016453829,0,0
OG_8564,-0.045744164,0,0
OG_85640,0.264312707,2.63E-07,0
OG_85641,-0.111511152,0,0
OG_85642,0.001430529,0,0
OG_85643,-0.021332515,0,0
OG_85644,-0.22193506,1.75E-12,0.000172645
OG_85645,0.022855959,0,0
OG_85646,-0.395725557,0,0.006252061
OG_85647,-0.091107951,0,0
OG_85648,0.334464805,0,0
OG_85649,-0.544749749,0,0.020201796
OG_85650,-0.134408552,0,0
OG_85651,-0.138260535,0,1.76E-06
OG_85652,0.041958191,0,0
OG_85653,-0.079687631,0,0
OG_85654,0.149005667,1.02E-05,0
OG_85655,0.090951637,0,0
OG_85656,0.386565299,0.000950401,0
OG_85657,0.299826797,0,0
OG_85658,0.31318919,0.000192583,0
OG_85659,0.275021576,0,0
OG_8566,0.319386342,0,0
OG_85660,0.170883735,4.66E-05,0
OG_85661,0.071339504,0,0
OG_85662,0.019351592,0,0
OG_85663,0.132944844,2.40E-06,0
OG_85664,-0.481041566,0,0.001579447
OG_85665,0.207426371,3.17E-05,0
OG_85666,0.114671965,0,0
OG_85667,0.074060801,0,0
OG_85668,-0.009352865,0,0
OG_85669,-0.056115501,0,0
OG_85670,0.051992977,0,0
OG_85671,-0.080570413,0,0
OG_85672,0.024120282,0,0
OG_85673,0.113442663,0,0
OG_85674,0.407967336,0.000563144,0
OG_85675,0.131308608,4.31E-07,0
OG_85676,-0.040942483,0,0
OG_85677,-0.105187642,0,0
OG_85678,-0.07608617,0,0
OG_85679,-0.271355967,0,0
OG_85680,0.187224936,0,0
OG_85681,0.068721059,0,0
OG_85682,0.085077789,0,0
OG_85683,0.065711828,0,0
OG_85684,0.012595729,0,0
OG_85685,0.046026791,0,0
OG_85686,0.156491101,2.55E-07,0
OG_85687,0.190752834,0,0
OG_85688,-0.18502831,0,0
OG_85689,0.241588688,2.57E-05,0
OG_8569,-0.036342641,0,0
OG_85690,0.138684703,0,0
OG_85691,-0.007139854,0,0
OG_85692,0.161221507,1.33E-05,0
OG_85693,0.085120232,0,0
OG_85694,-0.268275522,0,3.71E-05
OG_85695,0.200182645,9.71E-07,0
OG_85696,0.138034127,1.55E-05,0
OG_85697,-0.20289881,0,0
OG_85698,0.125590976,5.03E-06,0
OG_85699,0.22558307,0,0
OG_857,-0.240658079,0,0
OG_8570,0.13353463,0,0
OG_85700,-0.249368702,0,0
OG_85701,-0.015656125,0,0
OG_85702,0.084724761,0,0
OG_85703,0.105955879,0,0
OG_85704,-0.026352492,0,0
OG_85705,0.260267295,0,0
OG_85706,-0.090808911,0,0
OG_85707,-0.016388822,0,0
OG_85708,-0.197842699,0,0
OG_85709,-0.025771097,0,0
OG_85710,-0.234075797,0,0
OG_85711,-0.050598654,0,0
OG_85712,-0.041976964,0,0
OG_85713,0.205095576,6.78E-07,0
OG_85714,0.080808852,0,0
OG_85715,-0.030813927,0,0
OG_85716,-0.092762895,0,0
OG_85717,-0.407321096,0,0.001580656
OG_85718,0.195911662,8.33E-06,0
OG_85719,-0.091721142,0,0
OG_85720,0.122255122,0,0
OG_85721,0.046717371,0,0
OG_85722,-0.044516935,0,0
OG_85723,0.141005951,0,0
OG_85724,-0.097626586,0,0
OG_85725,0.145558975,0,0
OG_85726,-0.017676494,0,0
OG_85727,0.005095392,0,0
OG_85728,-0.222671794,0,4.77E-06
OG_85729,0.134096702,1.24E-05,0
OG_85730,0.029155534,0,0
OG_85731,-0.051606014,0,0
OG_85732,-0.00789707,0,0
OG_85733,0.164477105,0,0
OG_85734,0.630008669,0.203210622,0
OG_85735,-0.035532396,0,0
OG_85736,0.162148696,4.37E-07,0
OG_85737,-0.041796262,0,0
OG_85738,0.267685708,1.37E-06,0
OG_85739,-0.017008781,0,0
OG_85740,0.423816648,0.006084484,0
OG_85741,0.024376542,0,0
OG_85742,0.239265368,0,0
OG_85743,-0.106395561,0,0
OG_85744,0.216783496,2.56E-05,0
OG_85745,0.090750133,0,0
OG_85746,-0.132609357,0,0
OG_85747,0.124034161,3.03E-06,0
OG_85748,0.045325802,0,0
OG_85749,-0.086424194,0,0
OG_85750,0.060621357,0,0
OG_85751,0.249922775,0,0
OG_85752,0.171391234,0,0
OG_85753,0.161221507,1.33E-05,0
OG_85754,-0.219988317,4.16E-12,0.000215692
OG_85755,0.103056953,0,0
OG_85756,0.495913398,0.004399943,0
OG_85757,0.195647924,5.17E-06,0
OG_85758,0.072000673,0,0
OG_85759,0.375678849,6.73E-07,0
OG_8576,0.314128514,0,0
OG_85760,-0.008011649,0,0
OG_85761,-0.219162376,0,0
OG_85762,0.014192356,0,0
OG_85763,-0.461758028,0,0.009434553
OG_85764,0.111083625,0,0
OG_85765,0.22864994,0.000168883,3.38E-13
OG_85766,-0.164305653,0,1.47E-05
OG_85767,0.133538236,0,0
OG_85768,0.049152674,0,0
OG_85769,0.104428357,0,0
OG_8577,0.169079159,0,0
OG_85770,-0.084569893,0,0
OG_85771,-0.040781608,0,0
OG_85772,-0.067021529,0,0
OG_85773,0.056130905,0,0
OG_85774,0.1644804,0,0
OG_85775,0.159962814,0,0
OG_85776,0.375869162,1.34E-06,0
OG_85777,-0.289461764,0,0
OG_85778,-0.991677996,0,1
OG_85779,0.202204543,0,0
OG_8578,-0.172145471,0,0
OG_85780,0.082947737,0,0
OG_85781,0.092238662,0,0
OG_85782,0.100261515,0,0
OG_85783,0.224506001,0,0
OG_85784,0.339614556,0.0009624,0
OG_85785,-0.030473173,0,0
OG_85786,-0.233911389,0,0
OG_85787,0.68236529,0.451755996,0
OG_85788,0.138309602,1.31E-06,0
OG_85789,-0.059199386,0,0
OG_8579,0.342029463,0,0
OG_85790,-0.000683459,0,0
OG_85791,0.002557646,0,0
OG_85792,0.292461956,0,0
OG_85793,0.278065119,0,0
OG_85794,-0.016009208,0,0
OG_85795,0.10766624,0,0
OG_85796,0.065904686,0,0
OG_85797,0.003454452,0,0
OG_85798,-0.182254047,2.87E-11,7.01E-05
OG_85799,-0.015160492,0,0
OG_858,0.496485543,0.000100797,0
OG_8580,0.056978456,0,0
OG_85800,0.1622342,0,0
OG_85801,0.105312763,0,0
OG_85802,-0.107332757,0,0
OG_85803,0.149152334,0,0
OG_85804,-0.241077585,0,0
OG_85805,0.509792238,0.010136646,0
OG_85806,0.129929206,0,0
OG_85807,0.14325902,2.18E-05,0
OG_85808,-0.096562625,0,0
OG_85809,-0.026596186,0,0
OG_8581,0.068721059,0,0
OG_85810,-0.133185117,0,2.94E-05
OG_85811,-0.057411105,0,0
OG_85812,-0.093018766,0,0
OG_85813,0.040244474,0,0
OG_85814,0.0051745,0,0
OG_85815,-0.139227013,0,0
OG_85816,0.133635214,0,0
OG_85817,-0.051406294,0,0
OG_85818,0.073436709,0,0
OG_85819,0.430340339,0.002475204,0
OG_8582,-0.379374028,0,0
OG_85820,0.118481781,0,0
OG_85821,0.250926883,0.000108309,0
OG_85822,0.212624687,1.65E-05,0
OG_85823,0.56656744,0.070052292,0
OG_85824,-0.116473006,0,4.87E-07
OG_85825,0.212833556,3.91E-05,0
OG_85826,0.034109282,0,0
OG_85827,-0.065703046,0,0
OG_85828,-0.294414582,0,7.89E-08
OG_85829,-0.293895172,0,4.60E-05
OG_85830,-0.293471771,9.69E-15,0.001008083
OG_85831,-0.210909868,0,1.68E-06
OG_85832,-0.126759185,0,0
OG_85833,-0.189490872,0,7.67E-06
OG_85834,-0.316698944,0,0
OG_85835,-0.097949933,0,0
OG_85836,0.230345081,2.61E-07,0
OG_85837,0.127113366,1.78E-06,0
OG_85838,0.205266282,0,0
OG_85839,0.126080949,0,0
OG_8584,0.23520798,0,0
OG_85840,0.071339504,0,0
OG_85841,-0.016253729,0,0
OG_85842,-0.094185079,0,0
OG_85843,-0.014572023,0,0
OG_85844,0.085111329,0,0
OG_85845,0.115331124,0,0
OG_85846,0.071997326,0,0
OG_85847,0.500363916,0.017121679,0
OG_85848,0.059736156,0,0
OG_85849,0.123329588,0,0
OG_8585,0.286664641,0,0
OG_85850,0.256281622,0,0
OG_85851,0.077049784,0,0
OG_85852,0.276026115,0,0
OG_85853,0.058374473,0,0
OG_85854,0.20964486,0,0
OG_85855,-0.122422645,0,1.11E-06
OG_85856,0.009424863,0,0
OG_85857,-0.112451312,0,0
OG_85858,-0.026053732,0,0
OG_85859,-0.060719136,0,0
OG_8586,0.297916439,0,0
OG_85860,-0.154177644,0,1.24E-06
OG_85861,0.213786732,3.17E-05,0
OG_85862,0.113659715,0,0
OG_85863,-0.136555386,0,0
OG_85864,0.242509405,0.000351352,1.55E-12
OG_85865,-0.210633754,0,2.87E-06
OG_85866,0.250085934,0,0
OG_85867,0.325022315,3.17E-06,0
OG_85868,0.031405526,0,0
OG_85869,0.192640683,8.32E-06,0
OG_85870,-0.139689292,0,7.46E-08
OG_85871,0.113435644,0,0
OG_85872,-0.032162446,0,0
OG_85873,0.16512693,0,0
OG_85874,0.121133565,2.05E-06,0
OG_85875,0.25208843,0.000108256,0
OG_85876,-0.207678153,0,0
OG_85877,0.041399745,0,0
OG_85878,-0.095846356,0,0
OG_85879,0.138773833,6.60E-07,0
OG_8588,0.096131889,0,0
OG_85880,-0.106324562,0,0
OG_85881,-0.012135663,0,0
OG_85882,-0.021744501,0,0
OG_85883,-0.331992089,0,2.45E-05
OG_85884,0.069174514,0,0
OG_85885,0.276767453,2.63E-07,0
OG_85886,0.044361222,0,0
OG_85887,-0.238500943,0,0
OG_85888,0.531983162,0.016800807,0
OG_85889,-0.044884622,0,0
OG_8589,0.218865979,0,0
OG_85890,0.159338869,2.40E-05,0
OG_85891,-0.366015952,0,0.00018878
OG_85892,0.693262996,0.489635719,0
OG_85893,0.367597107,0.000333474,0
OG_85894,-0.269171333,0,0
OG_85895,-0.227589685,0,0
OG_85896,0.071339504,0,0
OG_85897,-0.021953512,0,0
OG_85898,-0.028566941,0,0
OG_85899,-0.040410219,0,0
OG_859,-0.080059643,0,0
OG_85900,0.116914704,0,0
OG_85901,-0.23024575,0,0
OG_85902,0.287606943,0.000405354,0
OG_85903,0.162424653,3.37E-05,0
OG_85904,0.2054824,0,0
OG_85905,-0.012233239,0,0
OG_85906,0.303694178,0.000403372,0
OG_85907,0.007358029,0,0
OG_85908,-0.207775137,5.84E-14,3.69E-05
OG_85909,0.349268973,0.000191627,0
OG_8591,0.159805081,0,0
OG_85910,0.263625679,0,0
OG_85911,-0.290229466,0,0
OG_85912,0.15532961,0,0
OG_85913,-0.004696699,0,0
OG_85914,-0.203486562,2.45E-14,2.05E-05
OG_85915,0.00904074,0,0
OG_85916,-0.282812571,0,2.93E-06
OG_85917,0.085017374,0,0
OG_85918,0.072960919,0,0
OG_85919,0.004850368,0,0
OG_8592,-0.642728423,0,0.158639974
OG_85920,-0.123600007,0,1.42E-05
OG_85921,0.157185835,3.75E-05,0
OG_85922,-0.00424143,0,0
OG_85923,0.11231612,0,0
OG_85924,0.397313035,0.000946928,0
OG_85925,0.049099149,0,0
OG_85926,0.130054075,0,0
OG_85927,-0.138357687,0,7.38E-07
OG_85928,-0.033114023,0,0
OG_85929,-0.143856687,0,1.11E-05
OG_8593,0.046307438,0,0
OG_85930,0.037068402,0,0
OG_85931,-0.021744501,0,0
OG_85932,-0.249665866,0,3.05E-07
OG_85933,-0.057412189,0,0
OG_85934,-0.125349536,0,0
OG_85935,-0.0086583,0,0
OG_85936,0.11967215,0,0
OG_85937,0.053758763,0,0
OG_85938,0.201721209,0,0
OG_85939,0.05487661,0,0
OG_8594,0.131246857,0,0
OG_85940,0.066090055,0,0
OG_85941,0.29584357,0.000280232,0
OG_85942,0.154906563,4.36E-07,0
OG_85943,0.178396557,0,0
OG_85944,0.164197307,1.85E-05,0
OG_85945,0.03827507,0,0
OG_85946,0.030709615,0,0
OG_85947,0.20657086,0,0
OG_85948,-0.17347882,0,0
OG_85949,-0.215812143,0,0
OG_85950,-0.090664034,0,0
OG_85951,-0.033003551,0,0
OG_85952,0.091815005,0,0
OG_85953,-0.196235389,4.36E-11,0.000154678
OG_85954,-0.000463975,0,0
OG_85955,0.010618327,0,0
OG_85956,0.111266143,0,0
OG_85957,0.390279623,3.10E-06,0
OG_85958,0.589587391,0.142222485,0
OG_85959,0.285198678,0.000108177,0
OG_85960,0.203196164,1.34E-06,0
OG_85961,-0.206168649,0,1.74E-07
OG_85962,-0.166841771,0,1.74E-05
OG_85963,-0.211242282,0,0
OG_85964,-0.057587336,0,0
OG_85965,-0.038840415,0,0
OG_85966,0.085031311,0,0
OG_85967,-0.093373989,0,0
OG_85968,-0.112451312,0,0
OG_85969,0.005792885,0,0
OG_85970,0.003454452,0,0
OG_85971,-0.026146298,0,0
OG_85972,0.249016407,0,0
OG_85973,-0.370547114,0,0.0011365
OG_85974,-0.566152765,0,0.055072066
OG_85975,0.224251734,0,0
OG_85976,-0.043105922,0,0
OG_85977,-0.198648371,0,0
OG_85978,-0.334563373,0,0.000155195
OG_85979,0.23481468,0,0
OG_85980,-0.166899947,0,0
OG_85981,0.057026952,0,0
OG_85982,-0.165880176,0,0
OG_85983,-0.152174699,0,1.96E-06
OG_85984,0.029688205,0,0
OG_85985,-0.033438448,0,0
OG_85986,0.097800831,0,0
OG_85987,-0.186715476,0,0
OG_85988,-0.336142369,0,0.000330797
OG_85989,-0.18988535,6.80E-12,6.36E-05
OG_85990,-0.512942372,0,0.03630224
OG_85991,0.167761267,2.56E-07,0
OG_85992,0.136030651,0,0
OG_85993,0.332947871,6.68E-06,0
OG_85994,0.079171414,0,0
OG_85995,-0.160045629,0,7.24E-06
OG_85996,-0.021079673,0,0
OG_85997,0.137781061,0,0
OG_85998,-0.001921892,0,0
OG_85999,0.012908657,0,0
OG_86,-0.133069192,0,0
OG_8600,0.188018038,0,0
OG_86000,-0.19045204,0,1.73E-07
OG_86001,0.049382983,0,0
OG_86002,0.114789791,0,0
OG_86003,-0.096731791,0,0
OG_86004,-0.107856496,0,0
OG_86005,-0.250062793,0,0
OG_86006,-0.143345789,0,0
OG_86007,0.027141802,0,0
OG_86008,0.002379813,0,0
OG_86009,0.241922576,7.27E-05,0
OG_8601,0.001187487,0,0
OG_86010,-0.267935588,0,0
OG_86011,-0.235976033,1.79E-14,0.000113176
OG_86012,0.039952943,0,0
OG_86013,-0.258665359,0,1.94E-05
OG_86014,-0.137506546,0,0
OG_86015,0.018611983,0,0
OG_86016,0.203689676,0,0
OG_86017,-0.031251115,0,0
OG_86018,-0.135283536,0,0
OG_86019,-0.12367601,0,3.67E-07
OG_86020,-0.056115501,0,0
OG_86021,0.08469784,0,0
OG_86022,0.157185835,3.75E-05,0
OG_86023,0.105045297,0,0
OG_86024,-0.161678579,0,1.70E-05
OG_86025,0.01698928,0,0
OG_86026,0.244758081,0.000131941,0
OG_86027,0.057026952,0,0
OG_86028,-0.158039027,0,3.30E-05
OG_86029,0.020965838,0,0
OG_8603,-0.658862953,0,0.211805112
OG_86030,0.170085591,1.29E-05,0
OG_86031,-0.388117342,0,3.88E-06
OG_86032,0.10900093,0,0
OG_86033,-0.227433654,4.77E-15,3.73E-05
OG_86034,-0.228813752,2.23E-13,0.000144451
OG_86035,0.244051923,4.82E-05,0
OG_86036,-0.444869225,0,0.004023683
OG_86037,-0.07608617,0,0
OG_86038,-0.313940772,0,0.000187716
OG_86039,-0.117607029,0,0
OG_86040,0.245468246,6.85E-07,0
OG_86041,-0.036755227,0,0
OG_86042,-0.212641589,8.51E-15,2.54E-05
OG_86043,0.005276919,0,0
OG_86044,0.101911461,0,0
OG_86045,0.298988455,7.27E-05,0
OG_86046,-0.03066316,0,0
OG_86047,-0.294399066,0,0
OG_86048,-0.120866327,0,0
OG_86049,-0.039136001,0,0
OG_86050,-0.061892086,0,0
OG_86051,-0.079339413,0,0
OG_86053,-0.037008017,0,0
OG_86054,-0.052615144,0,0
OG_86055,-0.052769426,0,0
OG_86056,-0.051406294,0,0
OG_86057,0.151829364,0,0
OG_86058,0.014662783,0,0
OG_86059,0.09203095,0,0
OG_86060,-0.032162446,0,0
OG_86061,-0.066712769,0,0
OG_86062,0.105032481,0,0
OG_86063,-0.139637793,0,0
OG_86064,0.018611983,0,0
OG_86065,0.162561903,0,0
OG_86066,0.140866197,1.44E-05,0
OG_86067,0.107734266,1.10E-07,0
OG_86068,-0.038860807,0,0
OG_86069,-0.187475489,1.08E-11,6.47E-05
OG_86070,0.108086445,0,0
OG_86071,-0.043151946,0,0
OG_86072,-0.206772684,0,0
OG_86073,-0.094473859,0,0
OG_86074,-0.143394381,0,1.81E-06
OG_86075,0.046361442,0,0
OG_86076,0.221675416,3.14E-06,0
OG_86077,0.014867229,0,0
OG_86078,-0.051637479,0,0
OG_86079,-0.089389813,0,0
OG_8608,0.252055293,0,0
OG_86080,-0.232558087,0,9.77E-06
OG_86081,0.068464825,0,0
OG_86082,-0.005663639,0,0
OG_86083,-0.099026135,0,0
OG_86084,0.05780158,0,0
OG_86085,0.152861625,0,0
OG_86086,-0.139429707,0,0
OG_86087,-0.001921892,0,0
OG_86088,-0.047658127,0,0
OG_86089,0.00904074,0,0
OG_86090,0.10735148,0,0
OG_86091,0.198829351,0,0
OG_86092,0.151227075,1.78E-06,0
OG_86093,-0.20687186,0,4.61E-07
OG_86094,0.312027453,0.000158995,0
OG_86095,0.18571435,1.05E-05,0
OG_86096,0.309341295,0,0
OG_86097,-0.042771333,0,0
OG_86098,-0.209459159,0,0
OG_86099,0.203759562,2.40E-06,0
OG_86100,-0.015322147,0,0
OG_86101,0.03347506,0,0
OG_86102,-0.07608617,0,0
OG_86103,0.053758763,0,0
OG_86104,-0.016009208,0,0
OG_86105,0.193133228,5.58E-05,4.48E-12
OG_86106,-0.014816009,0,0
OG_86107,-0.479591174,0,0.012290615
OG_86108,-0.180864393,3.74E-14,7.05E-06
OG_86109,0.247300916,0.000131739,0
OG_86110,0.276898085,0,0
OG_86111,-0.192515283,0,2.20E-06
OG_86112,-0.10596349,0,0
OG_86113,0.316107335,0,0
OG_86114,0.281033294,0,0
OG_86115,-0.481222478,0,0.007153959
OG_86116,0.146667251,5.56E-06,0
OG_86117,-0.171669332,0,3.35E-05
OG_86118,-0.039869045,0,0
OG_86119,-0.242607078,0,3.74E-06
OG_86120,0.244758081,0.000131941,0
OG_86121,0.104593185,0,0
OG_86122,0.057026952,0,0
OG_86123,-0.065850778,0,0
OG_86124,0.050758604,0,0
OG_86125,0.330389909,0,0
OG_86126,0.065819861,0,0
OG_86127,0.13123049,5.87E-06,0
OG_86128,0.267012377,0,0
OG_86129,0.057721858,0,0
OG_8613,-0.176182674,3.43E-13,1.28E-05
OG_86130,0.091815005,0,0
OG_86131,-0.084569893,0,0
OG_86132,0.098379256,0,0
OG_86133,-0.132693063,0,1.17E-05
OG_86134,-0.174291569,9.19E-12,3.05E-05
OG_86135,-0.143445764,0,2.29E-05
OG_86136,0.029155534,0,0
OG_86137,0.021387716,0,0
OG_86138,0.222791455,0,0
OG_86139,0.29762222,1.36E-06,0
OG_8614,0.315601455,1.34E-05,0
OG_86140,-0.724330076,0,0.659666617
OG_86141,-0.065669144,0,0
OG_86142,0.212500006,0,0
OG_86143,0.175504116,0,0
OG_86144,0.018347367,0,0
OG_86145,0.307186331,0.000280242,0
OG_86146,0.105553684,0,0
OG_86147,-0.147421392,0,0
OG_86148,-0.062280032,0,0
OG_86149,0.320220834,0.000279471,0
OG_86150,0.14491909,1.31E-06,0
OG_86151,-0.27017777,0,0
OG_86152,-0.095947928,0,0
OG_86153,0.241211708,0,0
OG_86154,0.00487958,0,0
OG_86155,-0.118221347,0,0
OG_86156,0.298402808,0.000484579,0
OG_86157,0.172068192,0,0
OG_86158,-0.149127662,0,0
OG_86159,0.231194303,6.64E-06,0
OG_8616,-0.220380597,0,0
OG_86160,0.048414668,0,0
OG_86162,-0.127380151,0,1.18E-05
OG_86163,-0.030840328,0,0
OG_86164,-0.202340396,0,1.53E-05
OG_86165,0.039753843,0,0
OG_86166,-0.059164406,0,0
OG_86167,-0.013029582,0,0
OG_86168,0.196196694,1.32E-05,0
OG_86169,0.524564509,0.042943167,0
OG_8617,-0.060780293,0,0
OG_86170,-0.007139854,0,0
OG_86171,-0.037229571,0,0
OG_86172,0.332566371,2.08E-05,0
OG_86173,0.253097462,9.84E-07,0
OG_86174,-0.018335237,0,0
OG_86175,0.003454452,0,0
